country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
World,1750,745664504,0,0,9.351,0,0,0.013,0,0,9.351,0.013,0,0,0,0,9.351,9.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1751,0,0,0,9.351,0,0,0,0,0,9.351,0,0,0,0,0,18.701,18.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1752,0,0,0,9.354,0.004,0.04,0,0,0,9.354,0,0,0,0,0,28.055,28.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1753,0,0,0,9.354,0,0,0,0,0,9.354,0,0,0,0,0,37.409,37.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1754,0,0,0,9.358,0.004,0.04,0,0,0,9.358,0,0,0,0,0,46.767,46.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1755,0,0,0,9.362,0.004,0.04,0,0,0,9.362,0,0,0,0,0,56.129,56.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1756,0,0,0,10.006,0.645,6.89,0,0,0,10.006,0,0,0,0,0,66.135,66.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1757,0,0,0,10.01,0.004,0.04,0,0,0,10.01,0,0,0,0,0,76.145,76.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1758,0,0,0,10.014,0.004,0.04,0,0,0,10.014,0,0,0,0,0,86.159,86.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1759,0,0,0,10.017,0.004,0.04,0,0,0,10.017,0,0,0,0,0,96.176,96.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1760,779892249,0,0,10.017,0,0,0.013,0,0,10.017,0.013,0,0,0,0,106.194,106.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1761,0,0,0,10.974,0.956,9.55,0,0,0,10.974,0,0,0,0,0,117.167,117.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1762,0,0,0,10.977,0.004,0.03,0,0,0,10.977,0,0,0,0,0,128.145,128.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1763,0,0,0,10.981,0.004,0.03,0,0,0,10.981,0,0,0,0,0,139.126,139.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1764,0,0,0,10.985,0.004,0.03,0,0,0,10.985,0,0,0,0,0,150.11,150.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1765,0,0,0,10.988,0.004,0.03,0,0,0,10.988,0,0,0,0,0,161.099,161.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1766,0,0,0,12.26,1.271,11.57,0,0,0,12.26,0,0,0,0,0,173.358,173.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1767,0,0,0,12.263,0.004,0.03,0,0,0,12.263,0,0,0,0,0,185.622,185.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1768,0,0,0,12.267,0.004,0.03,0,0,0,12.267,0,0,0,0,0,197.889,197.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1769,0,0,0,12.271,0.004,0.03,0,0,0,12.271,0,0,0,0,0,210.16,210.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1770,818828314,0,0,12.274,0.004,0.03,0.015,0,0,12.274,0.015,0,0,0,0,222.434,222.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1771,0,0,0,13.612,1.337,10.9,0,0,0,13.612,0,0,0,0,0,236.046,236.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1772,0,0,0,13.615,0.004,0.03,0,0,0,13.615,0,0,0,0,0,249.661,249.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1773,0,0,0,13.619,0.004,0.03,0,0,0,13.619,0,0,0,0,0,263.28,263.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1774,0,0,0,13.623,0.004,0.03,0,0,0,13.623,0,0,0,0,0,276.903,276.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1775,0,0,0,13.626,0.004,0.03,0,0,0,13.626,0,0,0,0,0,290.53,290.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1776,0,0,0,15.037,1.411,10.35,0,0,0,15.037,0,0,0,0,0,305.567,305.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1777,0,0,0,15.041,0.004,0.02,0,0,0,15.041,0,0,0,0,0,320.607,320.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1778,0,0,0,15.044,0.004,0.02,0,0,0,15.044,0,0,0,0,0,335.652,335.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1779,0,0,0,15.048,0.004,0.02,0,0,0,15.048,0,0,0,0,0,350.7,350.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
World,1780,891049119,0,0,15.055,0.007,0.05,0.017,0,0,15.055,0.017,0,0,0,0,365.755,365.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
